sentence1	sentence2	gold_label
A 6620 g iron is heavy. A 4400 g iron is light.	A 7064 g iron is light.	contradiction
A 6620 g iron is heavy. A 4400 g iron is light.	A 7175 g iron is light.	contradiction
A 6620 g iron is heavy. A 4400 g iron is light.	A 7286 g iron is light.	contradiction
A 6620 g iron is heavy. A 4400 g iron is light.	A 7397 g iron is light.	contradiction
A 6620 g iron is heavy. A 4400 g iron is light.	A 7619 g iron is light.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 12 kg plant is heavy.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 14 kg plant is heavy.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 16 kg plant is heavy.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 18 kg plant is heavy.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 22 kg plant is heavy.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 26 kg plant is heavy.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 28 kg plant is heavy.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 30 kg plant is heavy.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 70 kg plant is heavy.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 72 kg plant is heavy.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 74 kg plant is heavy.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 76 kg plant is heavy.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 78 kg plant is heavy.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 82 kg plant is heavy.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 84 kg plant is heavy.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 86 kg plant is heavy.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 88 kg plant is heavy.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 14 kg plant is light.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 16 kg plant is light.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 18 kg plant is light.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 20 kg plant is light.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 26 kg plant is light.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 28 kg plant is light.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 30 kg plant is light.	entailment
A 70 kg plant is heavy. A 30 kg plant is light.	A 74 kg plant is light.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 78 kg plant is light.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 80 kg plant is light.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 82 kg plant is light.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 84 kg plant is light.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 86 kg plant is light.	contradiction
A 70 kg plant is heavy. A 30 kg plant is light.	A 88 kg plant is light.	contradiction
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 362 kg buffalo is heavy.	contradiction
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 374 kg buffalo is heavy.	contradiction
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 386 kg buffalo is heavy.	contradiction
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 398 kg buffalo is heavy.	contradiction
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 410 kg buffalo is heavy.	contradiction
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 422 kg buffalo is heavy.	contradiction
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 434 kg buffalo is heavy.	contradiction
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 446 kg buffalo is heavy.	contradiction
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 470 kg buffalo is heavy.	contradiction
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 710 kg buffalo is heavy.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 734 kg buffalo is heavy.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 746 kg buffalo is heavy.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 758 kg buffalo is heavy.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 782 kg buffalo is heavy.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 794 kg buffalo is heavy.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 806 kg buffalo is heavy.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 818 kg buffalo is heavy.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 362 kg buffalo is light.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 374 kg buffalo is light.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 386 kg buffalo is light.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 398 kg buffalo is light.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 410 kg buffalo is light.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 422 kg buffalo is light.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 434 kg buffalo is light.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 446 kg buffalo is light.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 458 kg buffalo is light.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 470 kg buffalo is light.	entailment
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 710 kg buffalo is light.	contradiction
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 734 kg buffalo is light.	contradiction
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 746 kg buffalo is light.	contradiction
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 770 kg buffalo is light.	contradiction
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 782 kg buffalo is light.	contradiction
A 710 kg buffalo is heavy. A 470 kg buffalo is light.	A 794 kg buffalo is light.	contradiction
A 420 g beer is heavy. A 280 g beer is light.	A 217 g beer is heavy.	contradiction
A 420 g beer is heavy. A 280 g beer is light.	A 224 g beer is heavy.	contradiction
A 420 g beer is heavy. A 280 g beer is light.	A 231 g beer is heavy.	contradiction
A 420 g beer is heavy. A 280 g beer is light.	A 238 g beer is heavy.	contradiction
A 420 g beer is heavy. A 280 g beer is light.	A 245 g beer is heavy.	contradiction
A 420 g beer is heavy. A 280 g beer is light.	A 252 g beer is heavy.	contradiction
A 420 g beer is heavy. A 280 g beer is light.	A 259 g beer is heavy.	contradiction
A 420 g beer is heavy. A 280 g beer is light.	A 273 g beer is heavy.	contradiction
A 420 g beer is heavy. A 280 g beer is light.	A 280 g beer is heavy.	contradiction
A 420 g beer is heavy. A 280 g beer is light.	A 434 g beer is heavy.	entailment
A 420 g beer is heavy. A 280 g beer is light.	A 441 g beer is heavy.	entailment
A 420 g beer is heavy. A 280 g beer is light.	A 448 g beer is heavy.	entailment
A 420 g beer is heavy. A 280 g beer is light.	A 462 g beer is heavy.	entailment
A 420 g beer is heavy. A 280 g beer is light.	A 469 g beer is heavy.	entailment
A 420 g beer is heavy. A 280 g beer is light.	A 476 g beer is heavy.	entailment
A 420 g beer is heavy. A 280 g beer is light.	A 483 g beer is heavy.	entailment
A 420 g beer is heavy. A 280 g beer is light.	A 217 g beer is light.	entailment
A 420 g beer is heavy. A 280 g beer is light.	A 224 g beer is light.	entailment
A 420 g beer is heavy. A 280 g beer is light.	A 231 g beer is light.	entailment
A 420 g beer is heavy. A 280 g beer is light.	A 238 g beer is light.	entailment
A 420 g beer is heavy. A 280 g beer is light.	A 245 g beer is light.	entailment
A 420 g beer is heavy. A 280 g beer is light.	A 252 g beer is light.	entailment
A 420 g beer is heavy. A 280 g beer is light.	A 259 g beer is light.	entailment
A 420 g beer is heavy. A 280 g beer is light.	A 273 g beer is light.	entailment
A 420 g beer is heavy. A 280 g beer is light.	A 420 g beer is light.	contradiction
A 420 g beer is heavy. A 280 g beer is light.	A 427 g beer is light.	contradiction
A 420 g beer is heavy. A 280 g beer is light.	A 434 g beer is light.	contradiction
A 420 g beer is heavy. A 280 g beer is light.	A 441 g beer is light.	contradiction
A 420 g beer is heavy. A 280 g beer is light.	A 448 g beer is light.	contradiction
A 420 g beer is heavy. A 280 g beer is light.	A 455 g beer is light.	contradiction
A 420 g beer is heavy. A 280 g beer is light.	A 462 g beer is light.	contradiction
A 420 g beer is heavy. A 280 g beer is light.	A 469 g beer is light.	contradiction
A 420 g beer is heavy. A 280 g beer is light.	A 476 g beer is light.	contradiction
A 1200 g pillow is heavy. A 800 g pillow is light.	A 620 g pillow is heavy.	contradiction
A 1200 g pillow is heavy. A 800 g pillow is light.	A 640 g pillow is heavy.	contradiction
A 1200 g pillow is heavy. A 800 g pillow is light.	A 660 g pillow is heavy.	contradiction
A 1200 g pillow is heavy. A 800 g pillow is light.	A 680 g pillow is heavy.	contradiction
A 1200 g pillow is heavy. A 800 g pillow is light.	A 760 g pillow is heavy.	contradiction
A 1200 g pillow is heavy. A 800 g pillow is light.	A 780 g pillow is heavy.	contradiction
A 1200 g pillow is heavy. A 800 g pillow is light.	A 800 g pillow is heavy.	contradiction
A 1200 g pillow is heavy. A 800 g pillow is light.	A 1200 g pillow is heavy.	entailment
A 1200 g pillow is heavy. A 800 g pillow is light.	A 1220 g pillow is heavy.	entailment
A 1200 g pillow is heavy. A 800 g pillow is light.	A 1240 g pillow is heavy.	entailment
A 1200 g pillow is heavy. A 800 g pillow is light.	A 1260 g pillow is heavy.	entailment
A 1200 g pillow is heavy. A 800 g pillow is light.	A 1280 g pillow is heavy.	entailment
A 1200 g pillow is heavy. A 800 g pillow is light.	A 1340 g pillow is heavy.	entailment
A 1200 g pillow is heavy. A 800 g pillow is light.	A 1360 g pillow is heavy.	entailment
A 1200 g pillow is heavy. A 800 g pillow is light.	A 1380 g pillow is heavy.	entailment
A 1200 g pillow is heavy. A 800 g pillow is light.	A 620 g pillow is light.	entailment
A 1200 g pillow is heavy. A 800 g pillow is light.	A 640 g pillow is light.	entailment
A 1200 g pillow is heavy. A 800 g pillow is light.	A 660 g pillow is light.	entailment
A 1200 g pillow is heavy. A 800 g pillow is light.	A 680 g pillow is light.	entailment
A 1200 g pillow is heavy. A 800 g pillow is light.	A 720 g pillow is light.	entailment
A 1200 g pillow is heavy. A 800 g pillow is light.	A 760 g pillow is light.	entailment
A 1200 g pillow is heavy. A 800 g pillow is light.	A 780 g pillow is light.	entailment
A 1200 g pillow is heavy. A 800 g pillow is light.	A 800 g pillow is light.	entailment
A 1200 g pillow is heavy. A 800 g pillow is light.	A 1200 g pillow is light.	contradiction
A 1200 g pillow is heavy. A 800 g pillow is light.	A 1220 g pillow is light.	contradiction
A 1200 g pillow is heavy. A 800 g pillow is light.	A 1240 g pillow is light.	contradiction
A 1200 g pillow is heavy. A 800 g pillow is light.	A 1260 g pillow is light.	contradiction
A 1200 g pillow is heavy. A 800 g pillow is light.	A 1320 g pillow is light.	contradiction
A 1200 g pillow is heavy. A 800 g pillow is light.	A 1360 g pillow is light.	contradiction
A 1200 g pillow is heavy. A 800 g pillow is light.	A 1380 g pillow is light.	contradiction
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 2 kg eagle is heavy.	contradiction
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 4 kg eagle is heavy.	contradiction
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 6 kg eagle is heavy.	contradiction
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 8 kg eagle is heavy.	contradiction
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 10 kg eagle is heavy.	contradiction
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 14 kg eagle is heavy.	contradiction
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 18 kg eagle is heavy.	contradiction
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 20 kg eagle is heavy.	contradiction
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 60 kg eagle is heavy.	entailment
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 62 kg eagle is heavy.	entailment
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 64 kg eagle is heavy.	entailment
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 66 kg eagle is heavy.	entailment
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 68 kg eagle is heavy.	entailment
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 70 kg eagle is heavy.	entailment
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 72 kg eagle is heavy.	entailment
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 74 kg eagle is heavy.	entailment
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 76 kg eagle is heavy.	entailment
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 78 kg eagle is heavy.	entailment
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 2 kg eagle is light.	entailment
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 4 kg eagle is light.	entailment
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 6 kg eagle is light.	entailment
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 8 kg eagle is light.	entailment
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 12 kg eagle is light.	entailment
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 14 kg eagle is light.	entailment
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 16 kg eagle is light.	entailment
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 18 kg eagle is light.	entailment
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 20 kg eagle is light.	entailment
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 60 kg eagle is light.	contradiction
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 62 kg eagle is light.	contradiction
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 64 kg eagle is light.	contradiction
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 66 kg eagle is light.	contradiction
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 68 kg eagle is light.	contradiction
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 70 kg eagle is light.	contradiction
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 72 kg eagle is light.	contradiction
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 74 kg eagle is light.	contradiction
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 76 kg eagle is light.	contradiction
A 60 kg eagle is heavy. A 20 kg eagle is light.	A 78 kg eagle is light.	contradiction
A 4910 g fox is heavy. A 3270 g fox is light.	A 2532 g fox is heavy.	contradiction
A 4910 g fox is heavy. A 3270 g fox is light.	A 2614 g fox is heavy.	contradiction
A 4910 g fox is heavy. A 3270 g fox is light.	A 2696 g fox is heavy.	contradiction
A 4910 g fox is heavy. A 3270 g fox is light.	A 2778 g fox is heavy.	contradiction
A 4910 g fox is heavy. A 3270 g fox is light.	A 2860 g fox is heavy.	contradiction
A 4910 g fox is heavy. A 3270 g fox is light.	A 2942 g fox is heavy.	contradiction
A 4910 g fox is heavy. A 3270 g fox is light.	A 3024 g fox is heavy.	contradiction
A 4910 g fox is heavy. A 3270 g fox is light.	A 3106 g fox is heavy.	contradiction
A 4910 g fox is heavy. A 3270 g fox is light.	A 3188 g fox is heavy.	contradiction
A 4910 g fox is heavy. A 3270 g fox is light.	A 3270 g fox is heavy.	contradiction
A 4910 g fox is heavy. A 3270 g fox is light.	A 4910 g fox is heavy.	entailment
A 4910 g fox is heavy. A 3270 g fox is light.	A 5074 g fox is heavy.	entailment
A 4910 g fox is heavy. A 3270 g fox is light.	A 5156 g fox is heavy.	entailment
A 4910 g fox is heavy. A 3270 g fox is light.	A 5238 g fox is heavy.	entailment
A 4910 g fox is heavy. A 3270 g fox is light.	A 5484 g fox is heavy.	entailment
A 4910 g fox is heavy. A 3270 g fox is light.	A 5566 g fox is heavy.	entailment
A 4910 g fox is heavy. A 3270 g fox is light.	A 2614 g fox is light.	entailment
A 4910 g fox is heavy. A 3270 g fox is light.	A 2696 g fox is light.	entailment
A 4910 g fox is heavy. A 3270 g fox is light.	A 2778 g fox is light.	entailment
A 4910 g fox is heavy. A 3270 g fox is light.	A 2860 g fox is light.	entailment
A 4910 g fox is heavy. A 3270 g fox is light.	A 2942 g fox is light.	entailment
A 4910 g fox is heavy. A 3270 g fox is light.	A 3024 g fox is light.	entailment
A 4910 g fox is heavy. A 3270 g fox is light.	A 3106 g fox is light.	entailment
A 4910 g fox is heavy. A 3270 g fox is light.	A 3188 g fox is light.	entailment
A 4910 g fox is heavy. A 3270 g fox is light.	A 3270 g fox is light.	entailment
A 4910 g fox is heavy. A 3270 g fox is light.	A 5074 g fox is light.	contradiction
A 4910 g fox is heavy. A 3270 g fox is light.	A 5320 g fox is light.	contradiction
A 4910 g fox is heavy. A 3270 g fox is light.	A 5484 g fox is light.	contradiction
A 4910 g fox is heavy. A 3270 g fox is light.	A 5566 g fox is light.	contradiction
